Name,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs,PER,PPM,Usage_Rate,True_Shooting_Percentage,Effective_FG_Percentage,Points_Per_Shot,Total_Rebound_Percentage,Offensive_Rebound_Percentage,Defensive_Rebound_Percentage,Assist_Percentage,AST_Ratio,Steal_Percentage,Block_Percentage,Stocks,Versatility_Index,Offensive_Versatility,Defensive_Versatility,Three_Point_Rate,Free_Throw_Rate,PTS_Per_Game,PTS_Per_36,REB_Per_Game,REB_Per_36,AST_Per_Game,AST_Per_36,STL_Per_Game,STL_Per_36,BLK_Per_Game,BLK_Per_36,TOV_Per_Game,TOV_Per_36,Box_Plus_Minus,Scoring_Consistency,Usage_Consistency,Offensive_Impact,Defensive_Impact,Overall_Impact,Points_Per_Touch,Production_Per_Possession,PTS_to_Usage_Ratio,AST_to_Usage_Ratio,2P%,Points_Per_Shot_Attempt,Physical_Impact
Arron Afflalo,75,12.9,3.7,1.3,3.2,40.625,0.1,0.6,16.666666666666668,0.9,1.2,75.0,0.5,1.3,1.8,0.7,0.4,0.1,0.5,1.0,0.08266666666666667,0.2868217054263566,0.3277519379844961,0.49624463519313305,0.421875,0.9924892703862661,0.08930232558139535,0.024806201550387597,0.06449612403100775,0.006945736434108527,21.875,0.01984496124031008,0.00496124031007752,0.5,6.7,4.9,1.8000000000000003,0.18749999999999997,0.37499999999999994,0.04933333333333333,10.325581395348838,0.024,5.023255813953488,0.009333333333333332,1.953488372093023,0.005333333333333334,1.1162790697674418,0.0013333333333333335,0.27906976744186046,0.006666666666666667,1.3953488372093024,0.056533333333333345,0.8409090909090908,0.004370025839793281,0.34108527131782945,0.13953488372093026,0.4806201550387597,0.6607142857142857,1.3143776824034334,11.289025543992434,2.1357615894039736,0.4615384615384615,1.15625,0.17829457364341086
Theo Ratliff,75,17.4,4.5,1.7,3.1,54.83870967741935,0.0,0.0,0.0,1.1,1.6,68.75,1.5,2.5,4.0,0.2,0.2,1.6,0.8,1.0,0.1293333333333333,0.25862068965517243,0.2645977011494253,0.5914826498422713,0.5483870967741935,1.1829652996845426,0.1471264367816092,0.05517241379310345,0.09195402298850575,0.001471264367816092,6.451612903225806,0.00735632183908046,0.05885057471264368,1.8,10.499999999999998,6.2,4.300000000000001,0.0,0.5161290322580645,0.06,9.310344827586208,0.05333333333333334,8.275862068965518,0.002666666666666667,0.4137931034482759,0.002666666666666667,0.4137931034482759,0.021333333333333336,3.3103448275862073,0.010666666666666668,1.6551724137931036,0.07106666666666667,0.9574468085106382,0.003527969348659004,0.2701149425287357,0.24712643678160925,0.517241379310345,0.7894736842105263,1.997422680412371,17.00695047784535,0.7558644656820156,0.5483870967741935,1.4516129032258065,0.33333333333333337
Andrew Toney,75,23.6,12.9,5.3,10.7,49.532710280373834,0.1,0.4,25.0,2.1,3.0,70.0,0.4,1.5,1.9,3.6,0.8,0.1,2.9,1.0,0.21866666666666673,0.5466101694915254,0.6322033898305084,0.5366056572379369,0.5,1.0732113144758737,0.05152542372881356,0.010847457627118645,0.04067796610169491,0.019525423728813558,33.64485981308412,0.02169491525423729,0.002711864406779661,0.9,19.300000000000004,16.9,2.4,0.03738317757009346,0.28037383177570097,0.17200000000000001,19.677966101694913,0.025333333333333333,2.8983050847457625,0.048,5.491525423728813,0.010666666666666668,1.2203389830508475,0.0013333333333333335,0.15254237288135594,0.03866666666666667,4.423728813559322,0.17920000000000003,0.9416058394160585,0.008429378531073445,0.6991525423728813,0.10169491525423728,0.8008474576271185,0.6386138613861386,1.1639118457300275,20.40482573726542,5.69436997319035,0.5048543689320389,1.205607476635514,0.11864406779661016
Josh Smith,74,27.7,9.7,3.7,8.1,45.67901234567901,0.1,0.3,33.333333333333336,2.2,3.2,68.75,2.0,4.2,6.2,1.7,0.8,1.9,1.8,1.0,0.24999999999999994,0.35018050541516244,0.40823104693140794,0.5100967606226335,0.46296296296296297,1.020193521245267,0.1451848960874232,0.04683383744755587,0.09835105863986733,0.007961752366084497,20.987654320987655,0.01873353497902235,0.044492145575178076,2.7,20.299999999999997,13.399999999999999,6.9,0.037037037037037035,0.39506172839506176,0.13108108108108107,12.606498194945848,0.08378378378378379,8.057761732851986,0.02297297297297297,2.2093862815884475,0.010810810810810811,1.0397111913357402,0.025675675675675674,2.4693140794223827,0.024324324324324326,2.3393501805054155,0.1614864864864865,0.8584070796460176,0.00551663576934335,0.4115523465703971,0.24909747292418774,0.6606498194945848,0.6554054054054054,1.439621830683283,23.761054120976297,4.164308454191723,0.46153846153846156,1.1975308641975309,0.3212996389891697
JaKarr Sampson,74,15.3,5.2,2.0,4.7,42.5531914893617,0.4,1.7,23.529411764705884,0.9,1.3,69.23076923076923,0.5,1.7,2.2,1.0,0.5,0.3,1.0,0.0,0.11081081081081083,0.33986928104575165,0.4099346405228758,0.4931714719271624,0.46808510638297873,0.9863429438543247,0.09326974032856386,0.021197668256491786,0.07207207207207206,0.008479067302596713,21.27659574468085,0.021197668256491786,0.01271860095389507,0.8,9.200000000000001,6.7,2.5,0.36170212765957444,0.2765957446808511,0.07027027027027027,12.23529411764706,0.02972972972972973,5.176470588235294,0.013513513513513514,2.3529411764705883,0.006756756756756757,1.1764705882352942,0.004054054054054054,0.7058823529411764,0.013513513513513514,2.3529411764705883,0.07324324324324324,0.8666666666666667,0.0055396573043631865,0.40522875816993464,0.16339869281045752,0.5686274509803921,0.65,1.1607761607761609,12.684948979591837,2.4394132653061225,0.5333333333333333,1.1063829787234043,0.19607843137254902
Tyrone Hill,74,16.1,5.3,2.0,4.0,50.0,0.0,0.0,0.0,1.3,2.1,61.904761904761905,2.1,3.1,5.2,0.3,0.5,0.4,1.0,1.0,0.14459459459459462,0.3291925465838509,0.3679503105590062,0.5381803411860275,0.5,1.076360682372055,0.2095014268927312,0.08460634547591069,0.12489508141682054,0.002417324156454591,7.5,0.020144367970454925,0.01611549437636394,0.9,11.700000000000001,7.699999999999999,4.0,0.0,0.525,0.07162162162162163,11.850931677018632,0.07027027027027027,11.627329192546584,0.004054054054054054,0.670807453416149,0.006756756756756757,1.1180124223602483,0.005405405405405406,0.8944099378881987,0.013513513513513514,2.2360248447204967,0.0739189189189189,0.8688524590163935,0.004972301494040624,0.3478260869565217,0.24844720496894407,0.5962732919254657,0.7162162162162162,2.0135983263598325,14.404118838622553,0.8153274814314653,0.5,1.325,0.37888198757763975
Acie Earl,74,15.5,5.5,2.0,5.0,40.0,0.0,0.0,0.0,1.5,2.2,68.18181818181817,1.1,2.2,3.3,0.2,0.3,0.7,1.0,0.0,0.12162162162162163,0.3548387096774194,0.4495483870967742,0.46079088471849866,0.4,0.9215817694369973,0.13809938971229294,0.04603312990409765,0.0920662598081953,0.0016739319965126415,4.0,0.012554489973844812,0.029293809938971228,1.0,10.0,6.800000000000001,3.2,0.0,0.44000000000000006,0.07432432432432433,12.774193548387098,0.04459459459459459,7.664516129032258,0.002702702702702703,0.4645161290322581,0.004054054054054054,0.6967741935483871,0.009459459459459458,1.6258064516129032,0.013513513513513514,2.32258064516129,0.051756756756756755,0.7638888888888888,0.006074978204010462,0.36774193548387096,0.2064516129032258,0.5741935483870968,0.6547619047619048,1.1588275391956373,12.234500574052813,0.44489092996555685,0.4,1.1,0.27741935483870966
Kurt Thomas,74,22.4,9.0,3.7,7.4,50.0,0.0,0.0,0.0,1.6,2.4,66.66666666666667,1.6,4.3,5.9,0.6,0.6,0.5,1.3,1.0,0.20675675675675675,0.4017857142857143,0.4355357142857143,0.5321665089877011,0.5,1.0643330179754023,0.17084942084942087,0.04633204633204634,0.12451737451737452,0.003474903474903475,8.108108108108107,0.017374517374517374,0.01447876447876448,1.1,16.6,11.2,5.3999999999999995,0.0,0.3243243243243243,0.12162162162162163,14.464285714285715,0.07972972972972973,9.482142857142858,0.008108108108108109,0.9642857142857144,0.008108108108108109,0.9642857142857144,0.006756756756756757,0.8035714285714286,0.01756756756756757,2.0892857142857144,0.11175675675675673,0.9183673469387754,0.005885617760617761,0.4285714285714286,0.24107142857142858,0.6696428571428572,0.7692307692307692,1.3732221677292789,20.66420664206642,1.3776137761377614,0.5,1.2162162162162162,0.3125
Derrick Coleman,74,35.2,18.4,6.9,14.9,46.308724832214764,0.2,0.5,40.0,4.4,6.0,73.33333333333334,3.6,6.6,10.3,2.2,1.0,1.3,2.9,1.0,0.40945945945945944,0.5227272727272726,0.5806818181818181,0.5245153933865451,0.4697986577181208,1.0490307867730901,0.1898034398034398,0.06633906633906633,0.1216216216216216,0.008108108108108107,14.76510067114094,0.018427518427518424,0.023955773955773953,2.3,33.199999999999996,24.2,8.9,0.03355704697986577,0.40268456375838924,0.24864864864864863,18.818181818181813,0.1391891891891892,10.534090909090908,0.02972972972972973,2.25,0.013513513513513514,1.0227272727272727,0.01756756756756757,1.3295454545454544,0.03918918918918919,2.965909090909091,0.2391891891891892,0.8803827751196173,0.007847051597051596,0.5852272727272726,0.25284090909090906,0.8380681818181817,0.7076923076923077,1.4370546318289785,31.686888454011743,3.7886497064579268,0.4652777777777778,1.2348993288590602,0.35795454545454547
Kyle Korver,74,11.9,4.5,1.6,4.4,36.36363636363636,1.1,2.8,39.28571428571429,0.3,0.3,100.0,0.4,1.1,1.5,0.5,0.3,0.1,0.6,1.0,0.08513513513513513,0.37815126050420167,0.4312605042016806,0.4964695498676081,0.4886363636363637,0.9929390997352162,0.08176243470361116,0.02180331592096298,0.059959118782648195,0.005450828980240745,11.363636363636363,0.016352486940722232,0.005450828980240745,0.4,6.8999999999999995,5.4,1.5000000000000002,0.6363636363636362,0.06818181818181818,0.060810810810810814,13.61344537815126,0.02027027027027027,4.53781512605042,0.006756756756756757,1.5126050420168067,0.004054054054054054,0.9075630252100839,0.0013513513513513514,0.3025210084033613,0.008108108108108109,1.8151260504201678,0.04567567567567569,0.9574468085106382,0.005827844651374062,0.42016806722689076,0.12605042016806725,0.546218487394958,0.7758620689655172,1.1411665257819106,10.43452844894778,1.1593920498830868,0.3124999999999999,1.0227272727272727,0.1596638655462185
Rob Williams,74,19.5,7.0,2.6,6.3,41.26984126984127,0.0,0.2,0.0,1.8,2.4,75.0,0.5,1.3,1.8,4.9,1.2,0.2,2.5,0.0,0.17027027027027025,0.358974358974359,0.5054358974358975,0.4758020663404024,0.41269841269841273,0.9516041326808048,0.05987525987525988,0.016632016632016633,0.043243243243243246,0.0325987525987526,77.77777777777779,0.03991683991683991,0.006652806652806653,1.4,15.1,12.4,2.7,0.03174603174603175,0.38095238095238093,0.0945945945945946,12.923076923076923,0.024324324324324326,3.3230769230769233,0.06621621621621622,9.046153846153846,0.016216216216216217,2.215384615384615,0.002702702702702703,0.36923076923076925,0.033783783783783786,4.615384615384615,0.2035135135135136,0.8045977011494253,0.00683021483021483,0.6102564102564103,0.13846153846153847,0.7487179487179487,0.43478260869565216,1.3253527148353996,13.849431818181818,9.694602272727273,0.42622950819672134,1.1111111111111112,0.1641025641025641
Kelvin Cato,74,13.6,3.8,1.3,3.1,41.935483870967744,0.0,0.0,0.0,1.2,1.7,70.58823529411765,1.2,2.2,3.4,0.3,0.4,1.3,0.6,1.0,0.11621621621621621,0.27941176470588236,0.32705882352941174,0.49376299376299376,0.41935483870967744,0.9875259875259875,0.16216216216216217,0.057233704292527825,0.10492845786963435,0.002861685214626391,9.67741935483871,0.01907790143084261,0.06200317965023848,1.7000000000000002,9.2,5.3,3.9000000000000004,0.0,0.5483870967741935,0.05135135135135135,10.058823529411764,0.04594594594594594,9.0,0.004054054054054054,0.7941176470588236,0.005405405405405406,1.0588235294117647,0.01756756756756757,3.4411764705882355,0.008108108108108109,1.5882352941176472,0.0652702702702703,0.7916666666666666,0.004419713831478537,0.3014705882352941,0.286764705882353,0.5882352941176471,0.6666666666666667,1.6317733990147782,11.618705035971223,0.9172661870503598,0.41935483870967744,1.225806451612903,0.37500000000000006
Walter Bond,74,21.3,8.0,3.1,7.6,40.78947368421053,0.1,0.6,16.666666666666668,1.7,2.3,73.91304347826087,0.7,1.9,2.6,1.6,1.0,0.2,1.5,0.0,0.16081081081081078,0.3755868544600939,0.4747417840375587,0.4644681839294008,0.4144736842105263,0.9289363678588016,0.0791777693186144,0.02131709173962695,0.05786067757898744,0.009744956223829463,21.05263157894737,0.030452988199467075,0.006090597639893415,1.2,13.399999999999999,10.299999999999999,3.1,0.07894736842105263,0.3026315789473684,0.10810810810810811,13.52112676056338,0.03513513513513514,4.394366197183099,0.021621621621621623,2.704225352112676,0.013513513513513514,1.6901408450704225,0.002702702702702703,0.3380281690140845,0.02027027027027027,2.535211267605634,0.10486486486486488,0.8080808080808082,0.006415429514021063,0.45070422535211263,0.14553990610328638,0.596244131455399,0.6153846153846154,1.0943476413089672,16.85126582278481,3.3702531645569622,0.42857142857142855,1.0526315789473684,0.1784037558685446
Bill Hanzlik,74,17.0,5.4,1.9,3.9,48.71794871794872,0.0,0.1,0.0,1.6,2.0,80.0,0.9,1.2,2.1,1.5,0.8,0.3,1.1,1.0,0.12162162162162164,0.31764705882352945,0.34588235294117653,0.5648535564853556,0.48717948717948717,1.1297071129707112,0.08012718600953896,0.03434022257551669,0.045786963434022256,0.011446740858505562,38.46153846153846,0.030524642289348175,0.011446740858505564,1.1,10.100000000000001,7.800000000000001,2.3,0.025641025641025644,0.5128205128205129,0.07297297297297298,11.43529411764706,0.02837837837837838,4.447058823529412,0.02027027027027027,3.1764705882352944,0.010810810810810811,1.6941176470588235,0.004054054054054054,0.6352941176470588,0.014864864864864866,2.3294117647058825,0.09986486486486487,0.9152542372881356,0.004674085850556439,0.40588235294117647,0.13529411764705881,0.5411764705882353,0.6352941176470589,1.5662650602409642,15.612244897959181,4.33673469387755,0.5,1.3846153846153848,0.18823529411764706
Jud Buechler,74,11.6,3.1,1.3,3.1,41.935483870967744,0.0,0.1,0.0,0.6,0.9,66.66666666666667,0.8,1.1,1.9,0.7,0.5,0.2,0.3,1.0,0.08243243243243244,0.26724137931034486,0.3272413793103448,0.44336384439359267,0.41935483870967744,0.8867276887871853,0.10624417520969245,0.04473438956197577,0.06150978564771669,0.00782851817334576,22.58064516129032,0.027958993476234855,0.011183597390493943,0.7,6.4,4.6,1.8,0.03225806451612903,0.2903225806451613,0.041891891891891894,9.620689655172415,0.025675675675675674,5.896551724137931,0.009459459459459458,2.172413793103448,0.006756756756756757,1.5517241379310347,0.002702702702702703,0.6206896551724138,0.004054054054054054,0.9310344827586207,0.05432432432432432,0.775,0.004422180801491146,0.3275862068965517,0.15517241379310345,0.48275862068965514,0.62,1.5353805073431244,9.473129610115912,2.1390937829293994,0.43333333333333335,1.0,0.22413793103448276
Antonio Daniels,74,26.4,7.8,3.1,7.4,41.89189189189189,0.1,0.7,14.285714285714286,1.5,2.3,65.21739130434783,0.3,1.6,1.9,4.5,0.7,0.1,2.2,1.0,0.17297297297297293,0.29545454545454547,0.4019696969696971,0.46362339514978596,0.42567567567567566,0.9272467902995719,0.04668304668304669,0.007371007371007371,0.03931203931203932,0.022113022113022116,60.81081081081081,0.0171990171990172,0.0024570024570024574,0.7999999999999999,14.999999999999998,12.600000000000001,2.4,0.09459459459459459,0.31081081081081074,0.1054054054054054,10.636363636363637,0.025675675675675674,2.5909090909090913,0.060810810810810814,6.136363636363637,0.009459459459459458,0.9545454545454546,0.0013513513513513514,0.13636363636363638,0.02972972972972973,3.0000000000000004,0.18810810810810807,0.8041237113402062,0.0054320229320229335,0.46590909090909094,0.09090909090909091,0.5568181818181819,0.475609756097561,1.221877424359969,19.404447794949107,11.194873727855255,0.44776119402985076,1.054054054054054,0.10227272727272728
Eddie Johnson,74,20.5,9.3,4.0,8.7,45.97701149425288,0.0,0.1,0.0,1.3,2.0,65.0,1.7,2.6,4.4,1.5,0.7,0.2,1.3,1.0,0.2,0.45365853658536587,0.5307317073170732,0.48538622129436326,0.4597701149425288,0.9707724425887265,0.13922214897824656,0.05379037574159525,0.08226763348714568,0.00949241924851681,17.24137931034483,0.02214897824653922,0.0063282794990112065,0.8999999999999999,16.1,12.5,3.5,0.01149425287356322,0.2298850574712644,0.1256756756756757,16.33170731707317,0.05945945945945946,7.726829268292684,0.02027027027027027,2.6341463414634143,0.009459459459459458,1.2292682926829266,0.002702702702702703,0.35121951219512193,0.01756756756756757,2.282926829268293,0.11729729729729735,0.869158878504673,0.0071720500988793675,0.526829268292683,0.17073170731707318,0.6975609756097562,0.688888888888889,1.3616557734204793,17.52297794117647,2.8262867647058822,0.46511627906976744,1.0689655172413794,0.25853658536585367
Thaddeus Young,74,21.0,8.2,3.6,6.6,54.54545454545455,0.1,0.3,33.333333333333336,1.0,1.4,71.42857142857143,1.6,2.6,4.2,0.8,1.0,0.1,0.9,1.0,0.18108108108108106,0.3904761904761904,0.3864761904761905,0.5681818181818182,0.5530303030303031,1.1363636363636365,0.12972972972972974,0.04942084942084942,0.08030888030888031,0.004942084942084942,12.121212121212121,0.03088803088803089,0.003088803088803089,1.1,14.299999999999999,10.6,3.7,0.045454545454545456,0.21212121212121213,0.1108108108108108,14.057142857142855,0.05675675675675676,7.2,0.010810810810810811,1.3714285714285714,0.013513513513513514,1.7142857142857142,0.0013513513513513514,0.17142857142857143,0.012162162162162163,1.542857142857143,0.10770270270270271,1.025,0.005222651222651223,0.42857142857142855,0.1761904761904762,0.6047619047619047,0.8453608247422679,1.6267648864333946,21.21734844751109,2.069985214391326,0.5555555555555556,1.2424242424242424,0.2523809523809524
Chase Budinger,74,20.1,8.9,3.4,7.6,44.73684210526316,1.2,3.4,35.294117647058826,0.9,1.2,75.0,0.5,2.5,3.0,1.2,0.5,0.1,0.7,1.0,0.17567567567567569,0.4427860696517413,0.4392039800995024,0.5474901574803149,0.5263157894736842,1.0949803149606299,0.09681323114158935,0.016135538523598225,0.08067769261799113,0.007745058491327147,15.789473684210527,0.016135538523598225,0.003227107704719645,0.6,13.7,10.6,3.1,0.4473684210526316,0.15789473684210525,0.12027027027027028,15.940298507462686,0.04054054054054054,5.3731343283582085,0.016216216216216217,2.149253731343283,0.006756756756756757,0.8955223880597014,0.0013513513513513514,0.1791044776119403,0.009459459459459458,1.253731343283582,0.11527027027027031,1.0113636363636365,0.005935188920263546,0.5024875621890547,0.15422885572139303,0.6567164179104477,0.8317757009345796,1.2728146013448607,20.26393294064341,2.7322156773901227,0.523809523809524,1.1710526315789476,0.1791044776119403
Byron Scott,74,22.1,10.6,4.5,9.3,48.387096774193544,0.1,0.5,20.0,1.5,1.9,78.94736842105263,0.7,1.5,2.2,2.4,1.1,0.3,1.6,1.0,0.20270270270270271,0.4796380090497737,0.5310407239819005,0.5228887134964483,0.48924731182795694,1.0457774269928966,0.06457135868900575,0.020545432310138192,0.044025926378867555,0.014088296441237618,25.806451612903224,0.032285679344502875,0.00880518527577351,1.4000000000000001,16.6,13.7,2.9,0.05376344086021505,0.2043010752688172,0.14324324324324325,17.266968325791854,0.02972972972972973,3.583710407239819,0.032432432432432434,3.9095022624434383,0.014864864864864866,1.7918552036199096,0.004054054054054054,0.4886877828054298,0.021621621621621623,2.606334841628959,0.15054054054054058,0.9464285714285713,0.007176225999755412,0.588235294117647,0.13122171945701355,0.7194570135746605,0.6973684210526315,1.2413918086263136,19.96080436264485,4.519427402862985,0.5,1.139784946236559,0.16289592760180996
Quincy Lewis,74,12.1,3.8,1.5,4.0,37.5,0.3,0.9,33.333333333333336,0.5,0.7,71.42857142857143,0.6,0.9,1.5,0.5,0.3,0.2,0.6,0.0,0.07702702702702703,0.3140495867768595,0.40561983471074375,0.44103992571959144,0.4125,0.8820798514391829,0.0804109895018986,0.032164395800759436,0.04824659370113916,0.005360732633459906,12.5,0.016082197900379718,0.010721465266919814,0.5,6.3,4.8999999999999995,1.4,0.225,0.175,0.05135135135135135,11.305785123966942,0.02027027027027027,4.462809917355372,0.006756756756756757,1.487603305785124,0.004054054054054054,0.8925619834710744,0.002702702702702703,0.5950413223140496,0.008108108108108109,1.7851239669421488,0.03824324324324324,0.8085106382978723,0.0054813491177127536,0.35537190082644626,0.11570247933884296,0.47107438016528924,0.6551724137931034,1.1374187558031568,9.368378158109211,1.2326813365933171,0.3870967741935484,0.95,0.1652892561983471
Terence Stansbury,74,17.3,7.1,2.8,6.2,45.16129032258064,0.1,0.3,33.333333333333336,1.4,1.7,82.3529411764706,0.5,1.0,1.5,1.7,0.6,0.2,1.1,0.0,0.13513513513513511,0.4104046242774566,0.4652023121387283,0.5109383995394358,0.45967741935483863,1.0218767990788715,0.05624121231057647,0.018747070770192158,0.037494141540384315,0.012748008123730665,27.419354838709676,0.02249648492423059,0.007498828308076863,0.8,11.099999999999998,9.299999999999999,1.8,0.04838709677419355,0.27419354838709675,0.09594594594594594,14.774566473988438,0.02027027027027027,3.121387283236994,0.02297297297297297,3.53757225433526,0.008108108108108109,1.2485549132947975,0.002702702702702703,0.41618497109826585,0.014864864864864866,2.2890173410404624,0.10202702702702704,0.8987341772151898,0.006286517731604437,0.5086705202312138,0.10404624277456648,0.6127167630057804,0.6635514018691588,1.2321144674085847,15.26217693836978,3.654324055666004,0.45762711864406774,1.1451612903225805,0.1329479768786127
